loyalty_number,loyalty_card,province,segment_name,risk_level,churn_probability,clv,revenue_at_risk,potential_save,recommended_action,specific_offer,channel,timing,incentive_cost_cad,avg_flights_per_month,recency_months,engagement_health_score,tenure_months
883174,Nova,Ontario,Active Champions,High,0.71278316,8257.67,4826.46,1303.14,Loyalty Lock-In,"6,000 bonus miles + priority check-in for 6 months",Email + App push,Within 3 days,70,1.75,0.0,21.9,40
853266,Nova,British Columbia,Premium Dormant,High,0.8804841,6680.15,4823.05,1302.22,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,1.1666666666666667,0.0,18.9,0
750247,Nova,Quebec,Premium Dormant,High,0.996646,5897.56,4819.78,1301.34,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,32
968638,Star,Ontario,Seasonal Travelers,Medium,0.5704274,10297.0,4816.43,1300.44,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.3333333333333333,0.0,1.7,1
121469,Aurora,Ontario,Premium Dormant,High,0.9966143,5890.53,4813.88,1299.75,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,50
542636,Aurora,British Columbia,Premium Dormant,Medium,0.6302982,9312.59,4813.16,1299.55,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
152007,Aurora,Alberta,Premium Dormant,Medium,0.629568,9322.09,4812.49,1299.37,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
626046,Star,Ontario,Seasonal Travelers,Medium,0.57253987,10244.24,4809.49,1298.56,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
139600,Star,Ontario,Seasonal Travelers,Medium,0.5390258,10865.86,4802.72,1296.73,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
967274,Nova,British Columbia,Premium Dormant,Medium,0.6227498,9403.88,4802.14,1296.58,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
579785,Star,British Columbia,Seasonal Travelers,Medium,0.49672356,11785.04,4800.2,1296.05,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,0.0,0
739617,Star,Ontario,Seasonal Travelers,Medium,0.49502677,11814.48,4795.76,1294.86,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
651645,Aurora,Quebec,Premium Dormant,Medium,0.59586215,9807.83,4792.17,1293.89,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
795840,Aurora,Ontario,Premium Dormant,Medium,0.51020277,11436.43,4784.62,1291.85,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
173178,Aurora,Quebec,Premium Dormant,High,0.99496835,5862.8,4783.31,1291.49,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,19
761444,Aurora,Ontario,Premium Dormant,High,0.99635553,5846.42,4776.59,1289.68,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,32
698627,Nova,New Brunswick,Premium Dormant,Medium,0.66849905,8709.85,4774.47,1289.11,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
208517,Aurora,Ontario,Premium Dormant,Medium,0.4709618,12362.09,4774.1,1289.01,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
771932,Star,Ontario,Seasonal Travelers,Medium,0.69405717,8382.63,4770.78,1288.11,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.08333333333333333,0.0,1.7,2
284419,Nova,Manitoba,Premium Dormant,Medium,0.5988745,9705.31,4766.06,1286.84,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
472921,Nova,Saskatchewan,Premium Dormant,Medium,0.6171601,9415.53,4764.93,1286.53,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
415292,Aurora,Ontario,Premium Dormant,High,0.9961392,5827.41,4760.03,1285.21,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,33
942287,Star,Ontario,Seasonal Travelers,High,0.9980081,5815.05,4758.84,1284.89,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,47
306112,Star,Ontario,Seasonal Travelers,High,0.99755067,5816.71,4758.02,1284.67,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,61
607266,Aurora,British Columbia,Premium Dormant,High,0.9961067,5824.82,4757.76,1284.6,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,21
915927,Aurora,Ontario,Premium Dormant,High,0.9961959,5821.68,4755.62,1284.02,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,33
306872,Nova,Saskatchewan,Active Champions,High,0.7115061,8149.77,4754.86,1283.81,Loyalty Lock-In,"6,000 bonus miles + priority check-in for 6 months",Email + App push,Within 3 days,70,1.0,0.0,20.4,36
757060,Star,Alberta,Seasonal Travelers,High,0.99783796,5802.07,4747.41,1281.8,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,55
450987,Star,Ontario,Seasonal Travelers,High,0.96403563,6005.21,4747.17,1281.74,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.3333333333333333,0.0,3.3,12
572836,Star,Ontario,Seasonal Travelers,High,0.7275908,7956.15,4746.83,1281.64,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.6666666666666666,0.0,5.7,8
961512,Star,Quebec,Seasonal Travelers,High,0.99756575,5799.06,4743.65,1280.79,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,44
111387,Star,Quebec,Seasonal Travelers,High,0.9973572,5793.16,4737.84,1279.22,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,50
121737,Nova,Ontario,Premium Dormant,Medium,0.64474434,8960.28,4737.21,1279.05,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.6666666666666666,0.0,15.6,13
783438,Nova,Ontario,Premium Dormant,Medium,0.57736003,10004.75,4736.6,1278.88,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
452150,Star,Saskatchewan,Seasonal Travelers,High,0.9736843,5931.28,4735.66,1278.63,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,9
612742,Nova,British Columbia,Premium Dormant,High,0.9979486,5785.22,4734.15,1278.22,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,59
981508,Aurora,British Columbia,Premium Dormant,High,0.997029,5786.49,4730.82,1277.32,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,32
763621,Nova,British Columbia,Premium Dormant,High,0.74351937,7758.59,4730.3,1277.18,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.75,0.0,15.0,5
128245,Star,Ontario,Seasonal Travelers,High,0.9919658,5810.63,4726.44,1276.14,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.25,0.0,1.7,17
767857,Nova,Alberta,Premium Dormant,Medium,0.69030225,8341.62,4721.76,1274.88,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
365596,Aurora,Ontario,Premium Dormant,Medium,0.55137914,10442.45,4721.35,1274.76,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
448823,Star,British Columbia,Seasonal Travelers,High,0.7285109,7901.7,4720.31,1274.48,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,1.1666666666666667,0.0,7.1,9
390651,Aurora,Ontario,Premium Dormant,High,0.99743795,5764.65,4714.9,1273.02,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,58
524536,Star,Nova Scotia,Seasonal Travelers,High,0.99722797,5763.27,4712.78,1272.45,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,32
331094,Aurora,Ontario,Premium Dormant,Medium,0.54256546,10592.59,4712.68,1272.42,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
318537,Nova,British Columbia,Premium Dormant,High,0.99695,5764.65,4712.6,1272.4,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,20
256920,Aurora,Manitoba,Premium Dormant,Medium,0.5725072,10036.54,4711.71,1272.16,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
171192,Nova,British Columbia,Premium Dormant,Medium,0.4803762,11960.48,4711.33,1272.06,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
646198,Nova,Ontario,Premium Dormant,Medium,0.68678343,8365.68,4711.24,1272.03,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.25,0.0,11.7,4
215294,Star,Alberta,Seasonal Travelers,High,0.9978047,5757.44,4710.74,1271.9,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,48
952244,Nova,British Columbia,Premium Dormant,Medium,0.6880157,8346.02,4708.6,1271.32,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
939856,Aurora,Quebec,Premium Dormant,Medium,0.44515017,12898.59,4708.28,1271.24,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.3333333333333333,0.0,21.7,3
296457,Nova,British Columbia,Premium Dormant,High,0.9976392,5754.85,4707.84,1271.12,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,37
252165,Nova,Manitoba,Premium Dormant,High,0.9965328,5757.44,4704.73,1270.28,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,22
489443,Aurora,British Columbia,Premium Dormant,High,0.9983311,5746.33,4704.13,1270.12,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,66
390022,Aurora,Quebec,Premium Dormant,Medium,0.6490146,8838.09,4703.56,1269.96,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
194482,Nova,Alberta,Premium Dormant,Medium,0.47176975,12157.33,4703.08,1269.83,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,1.1666666666666667,0.0,19.6,13
744304,Aurora,British Columbia,Premium Dormant,High,0.8636308,6627.15,4693.2,1267.16,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.4166666666666667,0.0,25.0,52
415201,Nova,Manitoba,Premium Dormant,Medium,0.53672874,10662.63,4692.81,1267.06,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
161276,Star,British Columbia,Seasonal Travelers,Medium,0.6076505,9414.94,4691.21,1266.63,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.5,0.0,5.0,44
665763,Aurora,Ontario,Premium Dormant,High,0.9978701,5729.86,4688.48,1265.89,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,59
777861,Star,Quebec,Seasonal Travelers,Medium,0.4561813,12522.54,4684.29,1264.76,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
213545,Star,Ontario,Seasonal Travelers,Medium,0.52095836,10963.96,4683.65,1264.59,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
177199,Nova,Ontario,Premium Dormant,Medium,0.6409943,8906.99,4681.65,1264.05,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
798708,Star,Ontario,Seasonal Travelers,Medium,0.6276123,9095.15,4680.75,1263.8,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
267717,Aurora,British Columbia,Premium Dormant,Medium,0.4904261,11631.88,4677.75,1262.99,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
496820,Star,Ontario,Miles Hoarders,Medium,0.61685115,9247.46,4677.53,1262.93,Redemption Reminder,50% bonus on any redemption within 60 days,Email,Within 10 days,30,1.5833333333333333,0.0,11.9,42
718454,Nova,Alberta,Premium Dormant,Medium,0.677266,8415.68,4673.72,1261.9,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
790940,Nova,British Columbia,Premium Dormant,Medium,0.6777177,8404.4,4670.56,1261.05,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
418626,Nova,Quebec,Premium Dormant,High,0.99724054,5709.23,4668.65,1260.54,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,33
821419,Star,Ontario,Seasonal Travelers,Medium,0.6778418,8395.81,4666.65,1260.0,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
534324,Nova,Quebec,Premium Dormant,High,0.99740535,5705.55,4666.41,1259.93,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,42
555947,Aurora,Ontario,Premium Dormant,Medium,0.6066998,9371.77,4662.4,1258.85,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
985320,Aurora,British Columbia,Premium Dormant,Medium,0.56344986,10083.49,4658.86,1257.89,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.4166666666666667,0.0,23.3,6
377375,Star,Manitoba,Seasonal Travelers,Medium,0.58791393,9657.58,4655.82,1257.07,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
393329,Star,Yukon,Seasonal Travelers,Medium,0.45944786,12357.12,4655.51,1256.99,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
119690,Star,Manitoba,Seasonal Travelers,Medium,0.5770738,9837.51,4655.11,1256.88,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
338295,Star,Ontario,Seasonal Travelers,High,0.99700385,5692.68,4654.01,1256.58,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,39
140769,Nova,Ontario,Premium Dormant,Medium,0.6026064,9414.94,4652.27,1256.11,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
481191,Nova,Quebec,Premium Dormant,Medium,0.4791705,11834.73,4650.1,1255.53,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.4166666666666667,0.0,15.0,7
921298,Star,British Columbia,Miles Hoarders,Medium,0.5125892,11058.22,4648.03,1254.97,Redemption Reminder,50% bonus on any redemption within 60 days,Email,Within 10 days,30,1.25,0.0,8.6,15
224676,Aurora,Ontario,Premium Dormant,High,0.9974481,5682.52,4647.78,1254.9,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,40.0,64
940187,Star,Ontario,Seasonal Travelers,High,0.7134238,7943.51,4647.01,1254.69,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,0.0,0
788217,Nova,Ontario,Premium Dormant,Medium,0.55773616,10148.42,4641.32,1253.16,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,10.0,0
380709,Nova,Ontario,Premium Dormant,Medium,0.44626483,12682.25,4640.91,1253.05,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
563094,Star,British Columbia,Seasonal Travelers,Medium,0.51430035,11003.54,4640.48,1252.93,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,0.0,0
236701,Aurora,Quebec,Premium Dormant,Medium,0.620823,9114.28,4639.85,1252.76,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
144301,Nova,Ontario,Premium Dormant,High,0.9962477,5675.92,4636.79,1251.93,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,33
828040,Aurora,Ontario,Premium Dormant,Medium,0.50806284,11124.6,4634.64,1251.35,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,40.0,0
834063,Nova,Quebec,Premium Dormant,High,0.9463794,5970.82,4633.54,1251.06,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.4166666666666667,0.0,17.0,10
181139,Aurora,Alberta,Active Champions,High,0.70591074,8002.31,4632.11,1250.67,Loyalty Lock-In,"6,000 bonus miles + priority check-in for 6 months",Email + App push,Within 3 days,70,2.75,0.0,44.3,53
430519,Star,Quebec,Seasonal Travelers,High,0.99532974,5671.93,4629.26,1249.9,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,22
585162,Star,British Columbia,Seasonal Travelers,High,0.996154,5666.7,4628.82,1249.78,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,29
874158,Nova,Nova Scotia,Premium Dormant,Medium,0.56905246,9918.7,4628.29,1249.64,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
945703,Aurora,Ontario,Premium Dormant,Medium,0.5733953,9840.08,4626.65,1249.2,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
966142,Star,Ontario,Seasonal Travelers,Medium,0.57469255,9817.03,4626.25,1249.09,Seasonal Re-Engagement,"Upcoming season preview + 2,000 bonus miles",Email,Within 14 days,20,0.0,0.0,20.0,0
311841,Nova,Ontario,Premium Dormant,Medium,0.52748567,10682.76,4620.7,1247.59,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,30.0,0
176521,Aurora,Quebec,Premium Dormant,Medium,0.5031984,11196.02,4619.73,1247.33,Engagement Campaign,"3,000 bonus miles on next flight",Email,Within 7 days,30,0.0,0.0,20.0,0
260112,Nova,Alberta,Premium Dormant,High,0.99797016,5639.94,4615.36,1246.15,Urgent Retention Offer,"5,000 bonus miles + waived change fees for 60 days",SMS + Email,Within 48 hours,55,0.0,0.0,30.0,55
708151,Star,Ontario,Seasonal Travelers,High,0.9967637,5646.32,4615.0,1246.05,Off-Season Reactivation,"4,000 bonus miles + exclusive off-peak fare (30% off)",Email + SMS simultaneously,Within 72 hours,40,0.0,0.0,20.0,43
